type,sharpening,windowSize,neighbourhood,buckets,histnormalise,k-nearest,cv-auc,test-auc
scatter,none,3,7,5,True,9,0.8037660256410255,0.790811339198436
scatter,none,3,7,5,True,11,0.8013288954635108,0.8004235907461713
scatter,none,3,7,5,True,13,0.8054820019723866,0.8101987618116651
scatter,none,3,7,10,True,5,0.830853057199211,0.8310524600847182
scatter,none,3,7,10,True,7,0.8359023668639052,0.8686868686868687
scatter,none,3,7,10,True,9,0.8408666173570019,0.877484522645813
scatter,none,3,7,10,True,11,0.8444218441814597,0.8755294884327143
scatter,none,3,7,10,True,13,0.8365470907297832,0.8703160638644509
scatter,none,3,7,20,True,5,0.8411452169625246,0.8688497882046269
scatter,none,3,7,20,True,7,0.8563104043392504,0.9048550016291951
scatter,none,3,7,20,True,9,0.8704080374753452,0.898989898989899
scatter,none,3,7,20,True,11,0.8695192307692308,0.8949169110459433
scatter,none,3,7,20,True,13,0.8750061637080867,0.8927989573150863
scatter,none,3,7,40,True,5,0.9028698224852072,0.9597588791137178
scatter,none,3,7,40,True,7,0.9279437869822484,0.9589442815249267
scatter,none,3,7,40,True,9,0.9295106015779092,0.9519387422613228
scatter,none,3,7,40,True,11,0.9262191814595659,0.9584555229716519
scatter,none,3,7,40,True,13,0.9269995069033531,0.9560117302052786
scatter,none,3,7,80,True,5,0.9468725345167653,0.9745845552297165
scatter,none,3,7,80,True,7,0.9563067061143984,0.974910394265233
scatter,none,3,7,80,True,9,0.9660539940828402,0.9739328771586836
scatter,none,3,7,80,True,11,0.960901134122288,0.9677419354838709
scatter,none,3,7,80,True,13,0.9506533530571992,0.9745845552297164
scatter,none,5,3,5,True,5,0.8744773175542406,0.9068100358422939
scatter,none,5,3,5,True,7,0.8794637573964497,0.921961550993809
scatter,none,5,3,5,True,9,0.8737216469428007,0.927012056044314
scatter,none,5,3,5,True,11,0.8612401380670611,0.9227761485826003
scatter,none,5,3,5,True,13,0.870793885601578,0.9217986314760508
scatter,none,5,3,10,True,5,0.9423594674556213,0.919028999674161
scatter,none,5,3,10,True,7,0.9514287475345167,0.9270120560443141
scatter,none,5,3,10,True,9,0.9477342209072976,0.9332029977191267
scatter,none,5,3,10,True,11,0.9456508875739645,0.9361355490387748
scatter,none,5,3,10,True,13,0.943228550295858,0.933365917236885
scatter,none,5,3,20,True,5,0.9435281065088758,0.9486803519061584
scatter,none,5,3,20,True,7,0.9446030571992109,0.9530791788856305
scatter,none,5,3,20,True,9,0.9373915187376726,0.9472140762463344
scatter,none,5,3,20,True,11,0.9499334319526629,0.9485174323884001
scatter,none,5,3,20,True,13,0.9496252465483235,0.9488432714239166
scatter,none,5,3,40,True,5,0.9406003451676529,0.9723036819811013
scatter,none,5,3,40,True,7,0.9500086291913215,0.9679048550016291
scatter,none,5,3,40,True,9,0.9505115877712033,0.9613880742913001
scatter,none,5,3,40,True,11,0.9533925049309664,0.965623981753014
scatter,none,5,3,40,True,13,0.9551454635108481,0.9587813620071686
scatter,none,5,3,80,True,5,0.9434171597633135,0.9817530140110785
scatter,none,5,3,80,True,7,0.9501392998027614,0.9714890843923102
scatter,none,5,3,80,True,9,0.9508173076923077,0.9571521668295861
scatter,none,5,3,80,True,11,0.9505756903353058,0.9568263277940697
scatter,none,5,3,80,True,13,0.9455115877712033,0.9615509938090583
scatter,none,5,5,5,True,5,0.8196116863905326,0.8132942326490714
scatter,none,5,5,5,True,7,0.8472041420118342,0.8264907135874877
scatter,none,5,5,5,True,9,0.8435293392504931,0.8418051482567611
scatter,none,5,5,5,True,11,0.8522263313609468,0.8405017921146953
scatter,none,5,5,5,True,13,0.8681817061143985,0.8393613554903876
scatter,none,5,5,10,True,5,0.8143639053254438,0.9011078527207559
scatter,none,5,5,10,True,7,0.8598126232741619,0.9273378950798306
scatter,none,5,5,10,True,9,0.8712463017751478,0.9278266536331052
scatter,none,5,5,10,True,11,0.8907273175542407,0.9382535027696317
scatter,none,5,5,10,True,13,0.8977613412228796,0.9521016617790812
scatter,none,5,5,20,True,5,0.8513609467455622,0.947702834799609
scatter,none,5,5,20,True,7,0.8700776627218936,0.9568263277940698
scatter,none,5,5,20,True,9,0.8721166173570019,0.9512870641902901
scatter,none,5,5,20,True,11,0.8975197238658776,0.9548712935809711
scatter,none,5,5,20,True,13,0.8902416173570019,0.9573150863473444
scatter,none,5,5,40,True,5,0.9565347633136095,0.9713261648745519
scatter,none,5,5,40,True,7,0.9571314102564102,0.9646464646464648
scatter,none,5,5,40,True,9,0.9554203648915187,0.9628543499511242
scatter,none,5,5,40,True,11,0.9471671597633137,0.9623655913978494
scatter,none,5,5,40,True,13,0.9461920611439842,0.9729553600521341
scatter,none,5,5,80,True,5,0.9503537968441815,0.9648093841642229
scatter,none,5,5,80,True,7,0.9492924063116371,0.9592701205604431
scatter,none,5,5,80,True,9,0.9513954635108481,0.9615509938090583
scatter,none,5,5,80,True,11,0.9411920611439841,0.9710003258390356
scatter,none,5,5,80,True,13,0.9424999999999999,0.9705115672857608
scatter,none,5,7,5,True,5,0.8788449211045364,0.9066471163245357
scatter,none,5,7,5,True,7,0.9053710552268244,0.8954056695992179
scatter,none,5,7,5,True,9,0.905801282051282,0.8864450961225155
scatter,none,5,7,5,True,11,0.9086156311637081,0.9012707722385142
scatter,none,5,7,5,True,13,0.9079043392504931,0.913978494623656
scatter,none,5,7,10,True,5,0.9195882642998028,0.9294558488106875
