type    ,sharpening ,windowSize ,neighbourhood ,buckets ,histnormalise ,k-nearest ,auc                ,precision          ,recall
scatter ,direct     ,         1 ,euclidean     ,    150 ,none          ,        5 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,    150 ,none          ,        6 ,0.9285714285714286 ,1.0                ,0.8571428571428571
scatter ,direct     ,         1 ,euclidean     ,     30 ,column        ,        2 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     30 ,column        ,        3 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     30 ,column        ,        4 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     30 ,column        ,        5 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     30 ,column        ,        6 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     60 ,column        ,        2 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     60 ,column        ,        3 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     60 ,column        ,        4 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     60 ,column        ,        5 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     60 ,column        ,        6 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     90 ,column        ,        2 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     90 ,column        ,        3 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     90 ,column        ,        4 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     90 ,column        ,        5 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,     90 ,column        ,        6 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,    120 ,column        ,        2 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,    120 ,column        ,        3 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,    120 ,column        ,        4 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,    120 ,column        ,        5 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,    120 ,column        ,        6 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,    150 ,column        ,        2 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,    150 ,column        ,        3 ,0.8571428571428572 ,1.0                ,0.7142857142857143
scatter ,direct     ,         1 ,euclidean     ,    150 ,column        ,        4 ,0.8571428571428572 ,1.0                ,0.7142857142857143
